height,temperature,np,HI,HII,HMinus
248613982.14585695,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
249133370.68794346,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
249653844.30358586,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
250175405.25965092,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
250698055.82774115,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
251221798.28420484,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
251746634.91014582,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
252272567.9914335,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
252799599.81871268,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
253327732.68741378,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
253856968.89776257,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
254387310.75479037,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
254918760.568344,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
255451320.65309584,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
255984993.32855397,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
256519780.91907227,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
257055685.75386044,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
257592710.1669943,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
258130856.49742576,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
258670127.08899322,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
259210524.29043165,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
259752050.45538282,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
260294707.9424056,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
260838499.11498627,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
261383426.34154862,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
261929491.99546453,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
262476698.4550641,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
263025048.1036461,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
263574543.32948837,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
264125186.5258582,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
264676980.09102264,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
265229926.42825913,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
265784027.94586593,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
266339287.05717245,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
266895706.18054992,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
267453287.73942193,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
268012034.16227487,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
268571947.88266855,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
269133031.339247,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
269695286.97574854,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
270258717.2410172,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
270823324.58901274,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
271389111.47882164,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
271956080.3746677,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
272524233.745923,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
273093574.06711817,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
273664103.8179537,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
274235825.4833105,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
274808741.5532607,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
275382854.52307844,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
275958166.893251,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
276534681.1694893,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
277112399.8627393,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
277691325.4891924,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
278271460.57029694,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
278852807.6327687,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
279435369.2086021,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
280019147.8350814,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
280604146.0547915,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
281190366.41562915,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
281777811.47081393,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
282366483.77889955,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
282956385.90378475,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
283547520.41472477,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
284139889.88634217,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
284733496.8986385,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
285328344.037005,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
285924433.89223444,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
286521769.0605319,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
287120352.1435264,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
287720185.74828196,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
288321272.48730934,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
288923614.978577,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
289527215.8455228,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
290132077.7170653,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
290738203.2276152,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
291345595.0170868,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
291954255.7309097,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
292564188.02004004,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
293175394.5409721,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
293787877.9557502,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
294401640.9319798,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
295016686.1428394,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
295633016.2670921,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
296250633.9890974,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
296869541.99882287,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
297489742.99185544,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
298111239.6694139,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
298734034.73836005,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
299358130.91121066,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
299983530.9061494,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
300610237.44703853,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
301238253.26343095,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
301867581.09058183,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
302498223.6694607,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
303130183.74676347,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
303763464.07492405,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
304398067.41212684,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
305033996.5223181,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
305671254.17521876,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
306309843.1463357,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
306949766.21697456,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
307591026.1742512,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
308233625.81110436,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
308877567.92630744,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
309522855.324481,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
310169490.81610477,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
310817477.21753,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
311466817.35099167,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
312117514.0446207,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
312769570.1324565,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
313422988.454459,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
314077771.8565215,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
314733923.1904824,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
315391445.3141382,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
316050341.09125566,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
316710613.3915844,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
317372265.09086925,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
318035299.0708629,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
318699718.2193384,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
319365525.4301019,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
320032723.60300475,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
320701315.6439569,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
321371304.4649389,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
322042692.98401487,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
322715484.1253452,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
323389680.8191991,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
324065286.0019678,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
324742302.6161768,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
325420733.6104991,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
326100581.9397677,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
326781850.5649888,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
327464542.45335454,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
328148660.5782559,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
328834207.91929555,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
329521187.4623012,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
330209602.1993382,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
330899455.1287227,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
331590749.255035,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
332283487.589132,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
332977673.14816093,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
333673308.9555723,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
334370398.0411328,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
335068943.44093895,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
335768948.1974299,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
336470415.359401,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
337173347.9820168,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
337877749.1268248,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
338583621.8617681,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
339290969.26119953,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
339999794.40589434,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
340710100.38306415,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
341421890.2863701,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
342135167.2159364,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
342849934.27836394,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
343566194.58674365,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
344283951.2606701,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
345003207.42625517,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
345723966.2161416,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
346446230.7695166,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
347170004.2321257,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
347895289.7562862,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
348622090.5009011,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
349350409.6314727,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
350080250.3201165,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
350811615.7455751,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
351544509.0932316,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
352278933.5551242,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
353014892.3299595,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
353752388.6231266,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
354491425.6467112,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
355232006.6195094,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
355974134.76704186,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
356717813.3215678,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
357463045.52209896,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
358209834.6144139,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
358958183.85107225,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
359708096.49142826,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
360459575.80164576,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
361212625.05471194,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
361967247.5304516,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
362723446.5155417,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
363481225.30352545,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
364240587.1948267,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
365001535.49676436,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
365764073.52356684,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
366528204.59638625,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
367293932.04331326,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
368061259.19939125,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
368830189.40663093,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
369600726.014025,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
370372872.37756264,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
371146631.86024415,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
371922007.8320956,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
372699003.6701836,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
373477622.7586296,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
374257868.48862535,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
375039744.258447,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
375823253.47347015,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
376608399.5461849,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
377395185.8962104,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
378183615.95030963,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
378973693.142405,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
379765420.9135924,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
380558802.71215695,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
381353841.9935876,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
382150542.22059226,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
382948906.863113,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
383748939.3983409,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
384550643.3107315,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
385354022.09201986,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
386159079.24123573,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
386965818.2647188,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
387774242.6761338,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
388584355.9964864,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
389396161.75413775,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
390209663.4848204,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
391024864.7316535,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
391841769.0451583,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
392660379.98327345,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
393480701.11137074,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
394302736.00227046,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
395126488.23625696,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
395951961.40109444,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
396779159.0920423,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
397608084.911871,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
398438742.4708776,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
399271135.3869016,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
400105267.28534067,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
400941141.7991665,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
401778762.5689404,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
402618133.24282944,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
403459257.4766221,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
404302138.93374443,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
405146781.2852758,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
405993188.209965,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
406841363.3942461,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
407691310.5322548,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
408543033.32584435,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
409396535.48460156,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
410251820.7258631,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
411108892.77473176,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
411967755.3640924,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
412828412.2346287,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
413690867.13483876,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
414555123.821052,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
415421186.0574454,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
416289057.61605966,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
417158742.2768159,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
418030243.8275319,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
418903566.0639388,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
419778712.7896975,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
420655687.81641537,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
421534494.96366256,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
422415138.058989,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
423297620.9379407,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
424181947.44407684,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
425068121.42898625,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
425956146.75230426,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
426846027.2817295,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
427737766.8930407,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
428631369.4701137,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
429526838.9049382,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
430424179.0976349,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
431323393.95647234,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
432224487.39788395,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
433127463.34648514,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
434032325.7350904,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
434939078.5047303,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
435847725.6046689,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
436758270.99242073,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
437670718.6337682,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
438585072.5027786,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
439501336.58182174,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
440419514.8615871,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
441339611.3411013,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
442261630.02774537,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
443185574.9372724,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
444111450.0938249,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
445039259.5299524,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
445969007.2866289,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
446900697.4132706,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
447834333.96775347,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
448769921.0164309,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
449707462.6341516,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
450646962.90427697,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
451588425.9186992,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
452531855.77785915,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
453477256.5907638,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
454424632.4750047,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
455373987.5567752,14061521.622724611,26912262.032958206,179544.00743213683,10843527.397812184,39993402.127777845
